player_name,team_code,gameweek,match_id,llm_team_rotation,llm_player_rotation,llm_manager_sentiment,llm_strength,llm_source_type,llm_quote,llm_status,team_name
Pinnock,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Van den Berg,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Arthur,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Hickey,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Schade,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Damsgaard,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Henderson,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Janelt,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Jensen,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Nunes,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Onyeka,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Yarmoliuk,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Donovan,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Konak,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Thiago,94,14,25-26-prem-arsenal-vs-brentford,,,1.0,implied,manager_quote,"I knew he would have a serious impact on the league because of the attributes he has physically and the type of player he is, but the goal return and the overall performance levels have been really, really impressive.",ok,Brentford
Morgan,94,14,25-26-prem-arsenal-vs-brentford,,,,none,,,ok,Brentford
Mitoma,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Georginio,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Minteh,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Baleba,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Watson,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Wieffer,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Knight,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Welbeck,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Van Hecke,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Veltman,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Steele,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Verbruggen,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
McGill,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Boscagli,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Coppola,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
De Cuyper,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Dunk,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
F.Kadıoğlu,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Tasker,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Gruda,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Hinshelwood,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Ayari,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Gomez,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Tzimas,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Kostoulas,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Oriola,36,14,25-26-prem-brighton-hove-albion-vs-aston-villa,,,,none,,,ok,Brighton
Palmer,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Neto,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Enzo,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
João Pedro,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Delap,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Hato,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Slonina,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Emenalo,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Tosin,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Acheampong,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Estêvão,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Gittens,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Buonanotte,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Sánchez,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Jörgensen,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Cucurella,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
James,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Chalobah,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Gusto,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
B.Badiashile,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Fofana,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
George,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Andrey Santos,8,14,25-26-prem-leeds-united-vs-chelsea,,0.2,,implied,journalist_prediction,"Chelsea’s title bid rests on their ability to play without Caicedo; on this young, inexperienced team – and Andrey Santos in particular - rising to the unique challenge of this fixture without the one player tailor-made for it.",ok,Chelsea
D.Essugo,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Marc Guiu,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Garnacho,8,14,25-26-prem-leeds-united-vs-chelsea,,,,none,,,ok,Chelsea
Tete,54,14,25-26-prem-fulham-vs-manchester-city,,0.2,,implied,journalist_prediction,"FULHAM XI:  Leno, Tete, Andersen (c), Bassey, Sessegnon, Berge, Lukic, Smith-Rowe, Wilson, Raul, Iwobi",ok,Fulham
Amissah,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
Iwobi,54,14,25-26-prem-fulham-vs-manchester-city,,0.2,1.0,implied,journalist_prediction,There’s no doubt that Alex Iwobi pulls the strings in Fulham’s attack.,ok,Fulham
Smith Rowe,54,14,25-26-prem-fulham-vs-manchester-city,,0.2,,implied,journalist_prediction,"FULHAM XI:  Leno, Tete, Andersen (c), Bassey, Sessegnon, Berge, Lukic, Smith-Rowe, Wilson, Raul, Iwobi",ok,Fulham
Leno,54,14,25-26-prem-fulham-vs-manchester-city,,0.2,,implied,journalist_prediction,"FULHAM XI:  Leno, Tete, Andersen (c), Bassey, Sessegnon, Berge, Lukic, Smith-Rowe, Wilson, Raul, Iwobi",ok,Fulham
Cairney,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
Lukić,54,14,25-26-prem-fulham-vs-manchester-city,,0.2,,implied,journalist_prediction,"FULHAM XI:  Leno, Tete, Andersen (c), Bassey, Sessegnon, Berge, Lukic, Smith-Rowe, Wilson, Raul, Iwobi",ok,Fulham
King,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
Lecomte,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
Chukwueze,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
Reed,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
Raúl,54,14,25-26-prem-fulham-vs-manchester-city,,0.2,,implied,journalist_prediction,"FULHAM XI:  Leno, Tete, Andersen (c), Bassey, Sessegnon, Berge, Lukic, Smith-Rowe, Wilson, Raul, Iwobi",ok,Fulham
Andersen,54,14,25-26-prem-fulham-vs-manchester-city,,0.2,,implied,journalist_prediction,"FULHAM XI:  Leno, Tete, Andersen (c), Bassey, Sessegnon, Berge, Lukic, Smith-Rowe, Wilson, Raul, Iwobi",ok,Fulham
Bassey,54,14,25-26-prem-fulham-vs-manchester-city,,0.2,,implied,journalist_prediction,"FULHAM XI:  Leno, Tete, Andersen (c), Bassey, Sessegnon, Berge, Lukic, Smith-Rowe, Wilson, Raul, Iwobi",ok,Fulham
Castagne,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
Diop,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
J.Cuenca,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
Adama,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
Sessegnon,54,14,25-26-prem-fulham-vs-manchester-city,,0.2,,implied,journalist_prediction,"FULHAM XI:  Leno, Tete, Andersen (c), Bassey, Sessegnon, Berge, Lukic, Smith-Rowe, Wilson, Raul, Iwobi",ok,Fulham
Wilson,54,14,25-26-prem-fulham-vs-manchester-city,,0.2,,implied,journalist_prediction,"FULHAM XI:  Leno, Tete, Andersen (c), Bassey, Sessegnon, Berge, Lukic, Smith-Rowe, Wilson, Raul, Iwobi",ok,Fulham
Berge,54,14,25-26-prem-fulham-vs-manchester-city,,0.2,,implied,journalist_prediction,"FULHAM XI:  Leno, Tete, Andersen (c), Bassey, Sessegnon, Berge, Lukic, Smith-Rowe, Wilson, Raul, Iwobi",ok,Fulham
Kevin,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
Kusi-Asare,54,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Fulham
R.Williams,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Ramsay,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
M.Salah,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Wirtz,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Gakpo,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Konaté,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Nallo,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Chiesa,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
A.Becker,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Mamardashvili,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Pécsi,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Woodman,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Kerkez,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Robertson,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Virgil,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Gomez,14,14,25-26-prem-liverpool-vs-sunderland,,0.2,1.0,implied,journalist_prediction,"Fitness permitting, expect Liverpool's long-serving player to still be in the hosts' starting line-up when high-flying Sunderland visit Anfield.",ok,Liverpool
Mac Allister,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Szoboszlai,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
C.Jones,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Gravenberch,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Endo,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Nyoni,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Isak,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Ekitiké,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Ngumoha,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Morrison,14,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Liverpool
Reijnders,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Mukasa,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Trafford,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Ortega Moreno,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Bettinelli,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Aït-Nouri,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Gvardiol,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Aké,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Khusanov,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Matheus N.,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Rúben,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Stones,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Lewis,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
O’Reilly,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Marmoush,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Foden,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Savinho,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Bernardo,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Cherki,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Doku,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
N.Gonzalez,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Bobb,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Phillips,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Haaland,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Donnarumma,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Mfuni,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
McAidoo,43,14,25-26-prem-fulham-vs-manchester-city,,,,none,,,ok,Man City
Hall,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
A.Murphy,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
J.Murphy,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Joelinton,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
J.Ramsey,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Wissa,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Pope,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Gillespie,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Schär,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Botman,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Burn,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Livramento,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Krafth,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Lascelles,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Ashby,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Pivas,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Gordon,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Elanga,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Barnes,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Bruno G.,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Tonali,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Willock,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
L.Miley,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Neave,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Ramsdale,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Thiaw,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Seung soo,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Woltemade,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Ruddy,4,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Newcastle
Byfield,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Vicario,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Austin,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Kinsky,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Pedro Porro,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Romero,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Danso,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Davies,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Dragusin,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Spence,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Udogie,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Van de Ven,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Takai,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Johnson,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Kudus,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Tel,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Bentancur,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Bergvall,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Odobert,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Gray,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
P.M.Sarr,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Olusesi,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Richarlison,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Scarlett,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
J.Palhinha,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Xavi,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Kolo Muani,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Rowswell,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Akhamrich,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,Spurs
Johnson,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Moore,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
O'Nien,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Pembele,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Reinildo,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Abdullahi,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Neil,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Patterson,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Nna Noukeu,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Ballard,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Hume,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Anderson,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Cirkin,56,14,25-26-prem-liverpool-vs-sunderland,,0.8,,implied,journalist_prediction,Leo Hjelde and Dennis Cirkin also continue to build up their fitness after recently returning for the club’s U21s side following injury.,ok,Sunderland
Hjelde,56,14,25-26-prem-liverpool-vs-sunderland,,0.8,,implied,journalist_prediction,Leo Hjelde and Dennis Cirkin also continue to build up their fitness after recently returning for the club’s U21s side following injury.,ok,Sunderland
Adingra,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
E.Le Fée,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Mundle,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Poveda,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Rigg,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Sadiki,56,14,25-26-prem-liverpool-vs-sunderland,,0.2,,implied,journalist_prediction,"Sunderland, meanwhile, have been handed a clean bill of health from the squad that faced AFC Bournemouth last time out, with Noah Sadiki passedmatch-fit.",ok,Sunderland
Talbi,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Ba,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
H.Jones,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Matete,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Isidor,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Mayenda,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Xhaka,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Roefs,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Masuaku,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Alderete,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Mukiele,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Geertruida,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Brobbey,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Traoré,56,14,25-26-prem-liverpool-vs-sunderland,,,,none,,,ok,Sunderland
Raya,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Arrizabalaga,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Setford,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Saliba,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Calafiori,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
J.Timber,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Lewis-Skelly,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Clarke,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Nichols,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Saka,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Ødegaard,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Madueke,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Martinelli,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Trossard,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Rice,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Merino,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Nørgaard,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Nwaneri,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Zubimendi,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
G.Jesus,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Eze,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Mosquera,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Gyökeres,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Dowman,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Harriman-Annous,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Hincapie,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
White,3,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Arsenal
Martinez,7,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Aston Villa
M.Bizot,7,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Aston Villa
Cash,7,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Aston Villa
Digne,7,15,25-26-prem-aston-villa-vs-arsenal,,,,none,,,ok,Aston Villa
